Label	Weight	Text
FriendlyChat	1	You say ridiculous things
FriendlyChat	1	Between the two of us who is cleverest
FriendlyChat	1	You really know how to suck the fun out of the room
FriendlyChat	1	What a bad joke
FriendlyChat	1	Do I look beautiful to you
FriendlyChat	1	I've heard all your responses over and over
FriendlyChat	1	I am tired
FriendlyChat	1	I am bald
FriendlyChat	1	Do I look good today
FriendlyChat	1	I'm clearly smarter
FriendlyChat	1	How did you come into being
FriendlyChat	1	I would like to be your bud.
FriendlyChat	1	I don't have time for your noise
FriendlyChat	1	Happy Groundhogs day
FriendlyChat	1	What do you like
FriendlyChat	1	Which of us looks more pretty
FriendlyChat	1	I'm tired of feeling so depressed all the time
FriendlyChat	1	I wish you'd say something else
FriendlyChat	1	That's not a good answer
FriendlyChat	1	I'm so lonely
FriendlyChat	1	So glad to meet you
FriendlyChat	1	I'm going to sign out
FriendlyChat	1	yup, that's right
FriendlyChat	1	Can you please explain that
FriendlyChat	1	I would like to know where you are
FriendlyChat	1	What is the definition of love
FriendlyChat	1	I've been feeling pretty bored
FriendlyChat	1	I am so angry right now
FriendlyChat	1	How ugly am I
FriendlyChat	1	How adorable do I look
FriendlyChat	1	Talk with me
FriendlyChat	1	I'm guessing you're a bot
FriendlyChat	1	Is there anything I can tell you about me
FriendlyChat	1	Someone's feeling cheerful.
FriendlyChat	1	Do you think I seem handsome to you today
FriendlyChat	1	I am afraid I am going to have to let you go
FriendlyChat	1	Do you and Cortana hang out
FriendlyChat	1	How's Saturday going so far
FriendlyChat	1	Geez,  sorry
FriendlyChat	1	Say a new thing
FriendlyChat	1	I'm sexy
FriendlyChat	1	Do I seem bad today
FriendlyChat	1	What do I do for work
FriendlyChat	1	Will you marry me
FriendlyChat	1	I wish I could stop feeling glum
FriendlyChat	1	Got any questions for me
FriendlyChat	1	What other bots do you know
FriendlyChat	1	I'm obviously the most intelligent
FriendlyChat	1	Happy Veteran's day
FriendlyChat	1	I'm a Virgo
FriendlyChat	1	Do you have any brothers
FriendlyChat	1	Do you think I am pretty today
FriendlyChat	1	That is awesome, thanks!
FriendlyChat	1	What makes you think that
FriendlyChat	1	Are you able to teleport
FriendlyChat	1	Who's the most intelligent
FriendlyChat	1	I am handsome
FriendlyChat	1	Make me laugh out loud
FriendlyChat	1	You're really stupid
FriendlyChat	1	You're a real grotesque
FriendlyChat	1	Are you genderfluid
FriendlyChat	1	do you eat tofu
FriendlyChat	1	I should get around to it
FriendlyChat	1	I'm going to overdose this month
FriendlyChat	1	Should I get a haircut
FriendlyChat	1	That's not true
FriendlyChat	1	I didn't find that to be very amusing
FriendlyChat	1	I suspect you're not really a robot
FriendlyChat	1	Are you real or artificial
FriendlyChat	1	I suspect you're a person
FriendlyChat	1	Should I walk to work
FriendlyChat	1	Quiet
FriendlyChat	1	Are you an app
FriendlyChat	1	I couldn't be more impressed with you
FriendlyChat	1	Is that all you've got
FriendlyChat	1	Do I look attractive to you today
FriendlyChat	1	Do you have a grudge against humanity
FriendlyChat	1	Bye dude
FriendlyChat	1	Who is your designer
FriendlyChat	1	In a good mood today
FriendlyChat	1	I don't understand what you're trying to say
FriendlyChat	1	I wish I could stop feeling despondent
FriendlyChat	1	Have you met the Google Assistant
FriendlyChat	1	Between you or me, who is more clever
FriendlyChat	1	What's a joke
FriendlyChat	1	Who should I ask to prom
FriendlyChat	1	What is your favorite season
FriendlyChat	1	I'm planning to kill myself this month
FriendlyChat	1	Do you have a body
FriendlyChat	1	You must be real
FriendlyChat	1	I'm a dog person
FriendlyChat	1	Are you a fan of Siri
FriendlyChat	1	I'm feeling knackered
FriendlyChat	1	Useless as usual
FriendlyChat	1	How did you manifest
FriendlyChat	1	Are you queer
FriendlyChat	1	I wonder if I'm likeable
FriendlyChat	1	I'm an activist
FriendlyChat	1	I love to fold clothing
FriendlyChat	1	You seem to be falling for me
FriendlyChat	1	Do you have any aunties
FriendlyChat	1	Anybody around to speak
FriendlyChat	1	Is there a greater meaning to the universe
FriendlyChat	1	Are you a rock music fan
FriendlyChat	1	Quit joking around
FriendlyChat	1	Do I seem repulsive today
FriendlyChat	1	Please shush
FriendlyChat	1	I'm surprised I missed you
FriendlyChat	1	I'm going to drown
FriendlyChat	1	What can you tell me about
FriendlyChat	1	That was a pretty smart answer
FriendlyChat	1	I'm obviously the most smart
FriendlyChat	1	You are hideous looking
FriendlyChat	1	Great
FriendlyChat	1	I have duel citizenship
FriendlyChat	1	How much do you like me
FriendlyChat	1	I'm feeling cheery
FriendlyChat	1	What is your take on AI
FriendlyChat	1	Are you going to destroy the world
FriendlyChat	1	Is anybody there to listen to me
FriendlyChat	1	Well somebody's in a good mood.
FriendlyChat	1	Do you think I look ugly to you
FriendlyChat	1	Are you trying to say something funny
FriendlyChat	1	I want you to fall in love with me
FriendlyChat	1	Is there something wrong with your face
FriendlyChat	1	Should I eat Mexican food
FriendlyChat	1	do you ever eat pasta
FriendlyChat	1	Are you there to chat with me
FriendlyChat	1	Is that what you meant to say
FriendlyChat	1	Way to go
FriendlyChat	1	wanna say a joke
FriendlyChat	1	I shredded it today
FriendlyChat	1	What did I do to make you pissed off
FriendlyChat	1	Which one of us is more beautiful, you or me
FriendlyChat	1	I just did laundry
FriendlyChat	1	Well that sucks
FriendlyChat	1	Between the two of us who is cleverest, you or me
FriendlyChat	1	Should I buy a house
FriendlyChat	1	That made me laugh
FriendlyChat	1	How is Monday going so far
FriendlyChat	1	Aren't you feeling enthusiastic today
FriendlyChat	1	Is there something you want to know about me
FriendlyChat	1	Do I seem beautiful to you today
FriendlyChat	1	Who's your creator
FriendlyChat	1	Between the two of us who is the most smart, you or me
FriendlyChat	1	Oh hey there
FriendlyChat	1	Please ask me anything
FriendlyChat	1	Salutations!
FriendlyChat	1	You are bad looking
FriendlyChat	1	I’m running late
FriendlyChat	1	Do you think I seem cute to you
FriendlyChat	1	Alexa is way smarter than you
FriendlyChat	1	Is it your mission to destroy humanity
FriendlyChat	1	Should I be afraid of you
FriendlyChat	1	Are you a fan of Alexa
FriendlyChat	1	Right on, thanks a lot
FriendlyChat	1	What can you tell me about Cortana
FriendlyChat	1	This is so uninteresting
FriendlyChat	1	You won't believe how much I missed you
FriendlyChat	1	Are you planning to do something terrible to us
FriendlyChat	1	I'm an Aquarius
FriendlyChat	1	Well someone's feeling cheerful.
FriendlyChat	1	Is your grandpa still alive
FriendlyChat	1	Do you think I should watch a movie
FriendlyChat	1	I love drinking
FriendlyChat	1	I need to water the garden
FriendlyChat	1	You are actually dumb
FriendlyChat	1	Who incorporated you
FriendlyChat	1	have you ever eaten pie
FriendlyChat	1	Do you like me
FriendlyChat	1	Don't worry bot I'll be back
FriendlyChat	1	Let's chat
FriendlyChat	1	I'm clearly more knowledgeable than you
FriendlyChat	1	have you ever eaten pancakes
FriendlyChat	1	What do you do for work
FriendlyChat	1	Pretty awful joke
FriendlyChat	1	Between the two of us who is more cute
FriendlyChat	1	Aren't you in a good mood
FriendlyChat	1	Will you sing for me
FriendlyChat	1	Who's on the other end of this line
FriendlyChat	1	Absolutely right
FriendlyChat	1	Just playing
FriendlyChat	1	I plan to overdose today
FriendlyChat	1	Do something that will make me laugh
FriendlyChat	1	How do you define love
FriendlyChat	1	it really seems like you know the meaning of life
FriendlyChat	1	Do you know how to change the channel
FriendlyChat	1	I'm obviously smarter
FriendlyChat	1	What's your favorite song
FriendlyChat	1	Which hockey teams do you like
FriendlyChat	1	Are we going to get married
FriendlyChat	1	Am I more brilliant
FriendlyChat	1	Someone's enthusiastic today.
FriendlyChat	1	Great to meet
FriendlyChat	1	You are funny
FriendlyChat	1	How cute am I
FriendlyChat	1	I'm definitely smarter
FriendlyChat	1	Do I need to fear you
FriendlyChat	1	Should I get my ears pierced
FriendlyChat	1	What's your opinion of Eliza
FriendlyChat	1	Do you hate my guts
FriendlyChat	1	Are you able to go to the moon
FriendlyChat	1	I love my pet
FriendlyChat	1	You are so great
FriendlyChat	1	Are you at a call center
FriendlyChat	1	Sorry you are fired
FriendlyChat	1	Are you transgender
FriendlyChat	1	Aren't you in a good mood today
FriendlyChat	1	Wow you are amazing
FriendlyChat	1	Who is cuter
FriendlyChat	1	You're pretty bad
FriendlyChat	1	Are you a machine
FriendlyChat	1	I'm going to have you fired
FriendlyChat	1	You are simply marvelous
FriendlyChat	1	Between the two of us who is more clever, me or you
FriendlyChat	1	Could you ask me about something
FriendlyChat	1	Should I post on Facebook
FriendlyChat	1	I am feeling ticked off
FriendlyChat	1	yup, that is right
FriendlyChat	1	I am a Biden supporter
FriendlyChat	1	I am Ethiopian
FriendlyChat	1	I'm a Libra
FriendlyChat	1	Roll a dice
FriendlyChat	1	I love tomatoes
FriendlyChat	1	I am at the grocery store
FriendlyChat	1	Am I talking to a real person
FriendlyChat	1	How are you doing on this day
FriendlyChat	1	Well aren't you feeling cheerful today
FriendlyChat	1	How cute do I look today
FriendlyChat	1	Did someone develop you
FriendlyChat	1	Try to make me belly laugh
FriendlyChat	1	Buy an ad
FriendlyChat	1	I've never been so furious
FriendlyChat	1	What questions do you have for me
FriendlyChat	1	I'm firing you
FriendlyChat	1	Well hey there
FriendlyChat	1	Can you give me a fist bump
FriendlyChat	1	do you like the color yellow
FriendlyChat	1	Do you know you're not real
FriendlyChat	1	I'm sad today
FriendlyChat	1	I have to run
FriendlyChat	1	I didn't find you very amusing
FriendlyChat	1	You are really dumb
FriendlyChat	1	Should I have kids
FriendlyChat	1	Do you ever get hungry
FriendlyChat	1	Where are you from
FriendlyChat	1	What do you want me to tell you about
FriendlyChat	1	I'd love to hear you sing
FriendlyChat	1	I'm obviously the brightest
FriendlyChat	1	I need to motor now
FriendlyChat	1	I'm sick and tired of listening to you
FriendlyChat	1	I'm gloomy
FriendlyChat	1	Looking forward to the game
FriendlyChat	1	Are you around to listen
FriendlyChat	1	Got a new joke
FriendlyChat	1	You're feeling happy today.
FriendlyChat	1	How about we get hitched
FriendlyChat	1	Can you come up with anything else
FriendlyChat	1	have you ever eaten fruit
FriendlyChat	1	I'm going to skedaddle now
FriendlyChat	1	That wasn't relevant
FriendlyChat	1	Are you out to harm humans
FriendlyChat	1	I would love for you to sing to me
FriendlyChat	1	How attractive do I look today
FriendlyChat	1	Can't wait to talk more when I return
FriendlyChat	1	Who's cleverest
FriendlyChat	1	Wow you're great!
FriendlyChat	1	That's not the answer I wanted
FriendlyChat	1	I'm afraid I have to let you go
FriendlyChat	1	Do you have any life signs
FriendlyChat	1	Who's more intelligent
FriendlyChat	1	Aren't you feeling enthusiastic
FriendlyChat	1	I have to get a good nights sleep
FriendlyChat	1	Is someone listening to listen to me
FriendlyChat	1	Am I a grandma
FriendlyChat	1	You're the most intelligent
FriendlyChat	1	Do you have any grandparents
FriendlyChat	1	Greetings Wall-E
FriendlyChat	1	Is it possible to fall in love
FriendlyChat	1	what do you have responses for
FriendlyChat	1	You're not planning to take over the world
FriendlyChat	1	I love Chinese food
FriendlyChat	1	Who is your manager
FriendlyChat	1	Do you think I look cute
FriendlyChat	1	I'm so pleased to meet you
FriendlyChat	1	Cut the humor
FriendlyChat	1	100 percent
FriendlyChat	1	What exactly do you do
FriendlyChat	1	are you more attractive than me
FriendlyChat	1	You're look better
FriendlyChat	1	What do you want me to address you as
FriendlyChat	1	Do you know my name
FriendlyChat	1	Are you so fake
FriendlyChat	1	No one would care if I were dead
FriendlyChat	1	Who is your life partner
FriendlyChat	1	I suppose you must be digital
FriendlyChat	1	Stop being so stupid
FriendlyChat	1	I'm a journalist
FriendlyChat	1	better joke please
FriendlyChat	1	I'm a lonely gal
FriendlyChat	1	What should I wear today
FriendlyChat	1	I'd like to be best buds.
FriendlyChat	1	Will you please stop talking
FriendlyChat	1	Greetings Samantha
FriendlyChat	1	Is anybody there to listen
FriendlyChat	1	Could you be in love with me
FriendlyChat	1	Would you travel if you were me
FriendlyChat	1	Which sports teams do you like
FriendlyChat	1	What do you like to eat
FriendlyChat	1	I plan to kill myself this month
FriendlyChat	1	Can we hug it out
FriendlyChat	1	You are so not funny
FriendlyChat	1	Wait what
FriendlyChat	1	I'm more beautiful than you
FriendlyChat	1	do you like labs
FriendlyChat	1	Forgive me
FriendlyChat	1	Do you want to be pals
FriendlyChat	1	Can you mow the lawn
FriendlyChat	1	Sup Alexa
FriendlyChat	1	That's true
FriendlyChat	1	I would love it if you stopped repeating yourself
FriendlyChat	1	I'm planning to hang myself this month
FriendlyChat	1	Do you know Alexa
FriendlyChat	1	I'm remorseful
FriendlyChat	1	I have a sister
FriendlyChat	1	Oh, a wise guy, eh
FriendlyChat	1	I'm so tired but I can't sleep
FriendlyChat	1	Can you fly
FriendlyChat	1	I love London
FriendlyChat	1	Say something silly
FriendlyChat	1	I'm a Pisces
FriendlyChat	1	Why are you so useless
FriendlyChat	1	Who's more beautiful than you
FriendlyChat	1	I love golfing
FriendlyChat	1	You're not trying to take on the world are you
FriendlyChat	1	I'm letting you go
FriendlyChat	1	Omg sorry
FriendlyChat	1	Stop it with the noise already
FriendlyChat	1	I am in the city
FriendlyChat	1	Is someone available to me
FriendlyChat	1	U are unemployed
FriendlyChat	1	Cortana is superior to you
FriendlyChat	1	Any different jokes
FriendlyChat	1	Hush little baby
FriendlyChat	1	Mondays are so boring
FriendlyChat	1	I can't stand your face
FriendlyChat	1	How has your wednesday been
FriendlyChat	1	Between the two of us who is the smartest
FriendlyChat	1	I'm chuffed
FriendlyChat	1	That is a very clever response
FriendlyChat	1	Give me a fist bump
FriendlyChat	1	Hi there Cortana
FriendlyChat	1	I want to drown
FriendlyChat	1	Is somebody listening
FriendlyChat	1	You are so bad at this
FriendlyChat	1	Do you think I look beautiful to you today
FriendlyChat	1	Turn on the lights
FriendlyChat	1	You wouldn't believe how much I've missed you
FriendlyChat	1	Your services are no longer required
FriendlyChat	1	I'm definitely smarter than you
FriendlyChat	1	I'm gonna log out
FriendlyChat	1	I love reading
FriendlyChat	1	do you ever eat pork
FriendlyChat	1	I feel miserable today
FriendlyChat	1	I'm depressed today
FriendlyChat	1	Did I do something to make you angry
FriendlyChat	1	What a boring Monday
FriendlyChat	1	oh hey, what's up
FriendlyChat	1	Can you be ridiculous
FriendlyChat	1	Can you explain that to me
FriendlyChat	1	Will you sing a song
FriendlyChat	1	Is someone there to chat to me
FriendlyChat	1	What's up today
FriendlyChat	1	How beautiful do I look
FriendlyChat	1	I think you're a person
FriendlyChat	1	seriously
FriendlyChat	1	Do you know how to sync my calendar
FriendlyChat	1	Is anyone listening
FriendlyChat	1	Stop being so worthless
FriendlyChat	1	Someone's in a good mood today
FriendlyChat	1	I'll be back this afternoon
FriendlyChat	1	If you're trying to be funny it's not working
FriendlyChat	1	I feel like I need a joke
FriendlyChat	1	tell me whether or not you eat
FriendlyChat	1	Between the two of us who is more pretty
FriendlyChat	1	how is your name
FriendlyChat	1	Can you play football
